FACE_ID,Date,Start_Time,Batch_Number,Fines_kg,Fines_Moisture_,Coarse_kg,Coarse_Moisture_,Cement_kg,Water_kg,Cement:Water_Ratio,Cubic_M,Superplasticiser_kg,Accelerator_,Fibre_kg,Additive_1_kg,Add_1_Fines_kg,Add_1_Coarse_kg,Add_1_Cement_kg,Add_1_Water_kg,Add_1_Superplasticiser_kg,Add_2_Fines_kg,Add_2_Coarse_kg,Add_2_Cement_kg,Add_2_Water_kg,Add_2_Superplasticiser_kg
RUP_1075_630_ACC_11,2023-04-22,21:30:00,2.0,4700.0,,1500.0,,1800.0,470.0,0.2611111111111111,3.3810512129380053,12.0,7.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_09,2023-04-23,06:35:00,2.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,,8.0,,,,,,,,,,,
RUP_1100_592_RMP_09,2023-04-23,09:00:00,3.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,6.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_09,2023-04-23,10:30:00,4.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,6.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_02,2023-04-23,16:40:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1075_630_ACC_12,2023-04-23,22:40:00,1.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,,8.0,,,,,,,,,,,
RUP_950_DEC_04,2023-04-24,01:00:00,1.0,4000.0,,2000.0,,1850.0,420.0,0.22702702702702704,3.2714525306978137,18.0,7.5,8.0,,,,,,,,,,,
RUP_950_DEC_04,2023-04-24,02:05:00,2.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,7.5,6.0,,,,,,,,,,,
RUP_1050_MBAY_02,2023-04-24,04:00:00,2.0,4000.0,,2000.0,,1900.0,450.0,0.23684210526315788,3.31732554657083,16.0,7.5,8.0,,,,,,,,,,,
RUP_1050_MBAY_02,2023-04-24,06:15:00,3.0,2500.0,,1300.0,,1200.0,290.0,0.24166666666666667,2.1049146451033245,8.0,6.0,4.0,,,,,,,,,,,
RUP_1075_630_ACC_12,2023-04-24,06:15:00,2.0,2000.0,,1000.0,,950.0,230.0,0.24210526315789474,1.6636627732854148,8.0,5.5,4.0,,,,,,,,,,,
RUP_1075_630_ACC_12,2023-04-24,10:20:00,3.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,5.5,8.0,,,,,,,,,,,
Lower decline (455m to face),2023-04-24,20:40:00,1.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,5.5,6.0,,,,,,,,,,,
Lower decline (455m to face),2023-04-24,22:40:00,2.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,5.0,,4.0,,,,,,,,,,,
RUP_1050_539_RMP_20,2023-04-25,12:20:00,1.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,6.5,8.0,,,,,,,,,,,
Lower decline (357 m to 361),2023-04-25,06:10:00,1.0,3000.0,,1500.0,,1350.0,450.0,0.3333333333333333,2.5766846361185984,12.0,6.5,6.0,,,,,,,,,,,
RUP_1050_MBAY_03,2023-04-25,17:10:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1050_MBAY_03,2023-04-25,19:20:00,2.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,6.0,7.5,4.0,,,,,,,,,,,
RUP_1075_630_ACC_13,2023-04-25,21:40:00,1.0,3000.0,,1500.0,,1350.0,400.0,0.2962962962962963,2.526684636118598,12.0,,6.0,,,,,,,,,,,
RUP_1050_MBAY_03,2023-04-26,03:20:00,3.0,4000.0,,2000.0,,1800.0,430.0,0.2388888888888889,3.2655795148247977,12.0,7.0,8.0,,,,,,,,,,,
RUP_1050_539_RMP_20,2023-04-26,05:30:00,2.0,4000.0,,2000.0,,1800.0,460.0,0.25555555555555554,3.295579514824798,12.0,,8.0,,,,,,,,,,,
RUP_1075_630_ACC_13,2023-04-26,09:35:00,2.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,18.0,7.5,8.0,,,,,,,,,,,
RUP_1075_630_ACC_13,2023-04-26,11:00:00,3.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,7.5,6.0,,,,,,,,,,,
RUP_950_DEC_05,2023-04-26,17:20:00,1.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,6.0,8.0,,,,,,,,,,,
RUP_950_DEC_05,2023-04-26,18:55:00,2.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,6.0,6.0,,,,,,,,,,,
Rehabilitation on lower decline (353-360m),2023-04-26,20:30:00,3.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,6.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_04,2023-04-26,23:50:00,1.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_04,2023-04-27,03:30:00,2.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_04,2023-04-27,08:25:00,3.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,7.5,8.0,,,,,,,,,,,
RUP_1075_630_ACC_14,2023-04-27,02:00:00,1.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,6.5,6.0,,,,,,,,,,,
RUP_1075_630_ACC_14,2023-04-28,02:00:00,2.0,4000.0,,2000.0,,1800.0,470.0,0.2611111111111111,3.3055795148247977,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_539_RMP_20,2023-04-28,09:10:00,3.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_05,2023-04-28,11:50:00,1.0,4000.0,,2000.0,,1850.0,430.0,0.23243243243243245,3.2814525306978135,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_05,2023-04-28,18:45:00,2.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,7.0,8.0,,,,,,,,,,,
RUP_950_DEC_06,2023-04-29,00:30:00,1.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,6.0,6.0,4.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-04-29,04:15:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
RUP_950_DEC_06,2023-04-29,16:30:00,2.0,2000.0,,500.0,,950.0,250.0,0.2631578947368421,1.494983528002396,8.0,7.0,4.0,,,,,,,,,,,
RUP_1050_MBAY_05,2023-04-30,01:10:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1050_MBAY_05,2023-04-30,03:40:00,4.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,,6.0,,,,,,,,,,,
RUP_950_DEC_07,2023-04-30,15:10:00,1.0,4000.0,,2000.0,,1800.0,480.0,0.26666666666666666,3.3155795148247975,16.0,7.0,8.0,,,,,,,,,,,
RUP_950_DEC_07,2023-04-30,16:30:00,2.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-04-30,22:40:00,2.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,6.5,4.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-05-01,00:50:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1050_539_RMP_21,2023-05-01,03:00:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_06,2023-05-01,04:30:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
RUP_950_DEC_07,2023-05-01,13:00:00,3.0,3000.0,,1500.0,,1350.0,430.0,0.31851851851851853,2.5566846361185984,9.0,7.0,6.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-05-01,15:30:00,4.0,4500.0,,2500.0,,2150.0,620.0,0.28837209302325584,3.9440491165019465,16.0,7.0,12.0,,,,,,,,,,,
RUP_1050_MBAY_06,2023-05-01,16:30:00,2.0,4000.0,,2000.0,,1850.0,460.0,0.24864864864864866,3.3114525306978138,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_MBAY_06,2023-05-01,19:00:00,3.0,3000.0,,1500.0,,1350.0,350.0,0.25925925925925924,2.4766846361185983,12.0,7.0,6.0,,,,,,,,,,,
RUP_1050_539_RMP_21,2023-05-01,20:30:00,2.0,4000.0,,2000.0,,1850.0,470.0,0.25405405405405407,3.3214525306978135,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_539_RMP_21,2023-05-01,22:35:00,3.0,2000.0,,1000.0,,900.0,250.0,0.2777777777777778,1.667789757412399,8.0,7.0,4.0,,,,,,,,,,,
RUP_950_DEC_07,2023-05-02,03:05:00,4.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-05-02,08:40:00,5.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-05-02,13:50:00,6.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,6.5,4.0,,,,,,,,,,,
RUP_1075_630_ACC_15,2023-05-02,18:15:00,7.0,4000.0,,2000.0,,1800.0,600.0,0.3333333333333333,3.4355795148247976,16.0,7.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_10,2023-05-02,20:30:00,1.0,5000.0,,1000.0,,2000.0,600.0,0.3,3.4990715783168613,19.0,7.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_10,2023-05-02,21:30:00,2.0,3000.0,,1500.0,,1450.0,370.0,0.25517241379310346,2.52843066786463,9.0,7.0,6.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-03,04:15:00,1.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,6.5,8.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-03,08:30:00,2.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,,4.0,,,,,,,,,,,
RUP_1075_775_MBAY_05(rehabilitation),2023-05-03,18:00:00,1.0,4000.0,,2000.0,,2040.0,600.0,0.29411764705882354,3.5117699910152744,16.0,,8.0,,,,,,,,,,,
RUP_1075_775_MBAY_05(rehabilitation),2023-05-03,20:00:00,2.0,4000.0,,2000.0,,1800.0,600.0,0.3333333333333333,3.4355795148247976,16.0,,8.0,,,,,,,,,,,
RUP_1075_775_MBAY_05(rehabilitation),2023-05-04,10:00:00,3.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,7.0,4.0,,,,,,,,,,,
RUP_1100_592_RMP_10,2023-05-04,12:40:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1100_592_RMP_10,2023-05-04,14:10:00,4.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
RUP_1100_592_RMP_10,2023-05-04,18:45:00,5.0,2500.0,,500.0,,1000.0,300.0,0.3,1.7495357891584307,8.0,7.0,4.0,,,,,,,,,,,
RUP_1075_775_MBAY_05(rehabilitation),2023-05-04,21:50:00,4.0,5000.0,,1000.0,,2000.0,600.0,0.3,3.4990715783168613,16.0,7.0,9.0,,,,,,,,,,,
RUP_1075_775_MBAY_05(rehabilitation),2023-05-05,02:10:00,5.0,4000.0,,2000.0,,1850.0,470.0,0.25405405405405407,3.3214525306978135,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_16,2023-05-05,09:00:00,1.0,3000.0,,1500.0,,1450.0,310.0,0.21379310344827587,2.46843066786463,9.0,6.5,6.0,,,,,,,,,,,
RUP_950_DEC_07,2023-05-05,,5.0,3000.0,,1500.0,,1450.0,310.0,0.21379310344827587,2.46843066786463,9.0,6.5,6.0,,,,,,,,,,,
RUP_1075_630_ACC_16,2023-05-05,13:20:00,2.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,9.0,6.5,6.0,,,,,,,,,,,
Rehabilitation (415 - 450) - GTN 2,2023-05-05,18:00:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
Rehabilitation (415 - 450) - GTN 2,2023-05-05,21:50:00,2.0,4000.0,,2000.0,,1800.0,420.0,0.23333333333333334,3.255579514824798,16.0,,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-06,01:00:00,1.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,7.0,8.0,,,,150.0,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-06,02:15:00,2.0,4000.0,,2000.0,,1850.0,480.0,0.2594594594594595,3.331452530697814,16.0,7.0,8.0,,,,250.0,,,,,250.0,,
Rehabilitation (450 - 463) -GTN 2,2023-05-06,07:40:00,3.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_16,2023-05-06,09:45:00,3.0,4000.0,,2000.0,,1850.0,400.0,0.21621621621621623,3.251452530697814,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_16,2023-05-06,12:30:00,4.0,4000.0,,2000.0,,1850.0,410.0,0.22162162162162163,3.261452530697814,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_16,2023-05-06,18:15:00,5.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,9.0,6.5,6.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-06,21:50:00,4.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,00:50:00,5.0,4000.0,,2000.0,,1950.0,450.0,0.23076923076923078,3.3331985624438456,16.0,7.0,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,02:05:00,6.0,4000.0,,2000.0,,1950.0,470.0,0.24102564102564103,3.353198562443845,16.0,7.0,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,03:50:00,7.0,4000.0,,2000.0,,1950.0,450.0,0.23076923076923078,3.3331985624438456,16.0,7.0,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,06:50:00,8.0,4000.0,,2000.0,,1950.0,450.0,0.23076923076923078,3.3331985624438456,16.0,,8.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,10:15:00,9.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,9.0,6.0,9.0,,,,,,,,,,,
Rehabilitation (450 - 463) -GTN 2,2023-05-07,11:40:00,10.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,9.0,6.0,9.0,,,,,,,,,,,
RUP_1075_630_ACC_17,2023-05-07,14:45:00,1.0,4000.0,,2000.0,,1800.0,410.0,0.22777777777777777,3.245579514824798,16.0,6.0,12.0,,,,,,,,,,,
RUP_1075_630_ACC_17,2023-05-08,,2.0,6000.0,,3000.0,,2700.0,600.0,0.2222222222222222,4.853369272237196,24.0,7.0,12.0,,,,,,,,,,,
RUP_1075_630_ACC_17,2023-05-08,02:05:00,3.0,2000.0,,1000.0,,1000.0,250.0,0.25,1.6995357891584306,8.0,7.0,4.0,,,,,,,,,,,
RUP_1075_630_ACC_17,2023-05-08,02:05:00,4.0,2000.0,,1000.0,,1000.0,250.0,0.25,1.6995357891584306,8.0,7.0,4.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-08,,1.0,4000.0,,2000.0,,1800.0,430.0,0.2388888888888889,3.2655795148247977,16.0,,8.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-08,23:50:00,2.0,2000.0,,1000.0,,1000.0,250.0,0.25,1.6995357891584306,8.0,,4.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-09,07:00:00,3.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,12.0,7.0,6.0,,,,,,,,,,,
Rehabilitation (410 - 416) -GTN 2,2023-05-09,13:10:00,1.0,4000.0,,2000.0,,1950.0,460.0,0.2358974358974359,3.3431985624438454,16.0,7.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-09,15:00:00,4.0,3000.0,,1500.0,,1450.0,300.0,0.20689655172413793,2.45843066786463,12.0,,6.0,,,,,,,,,,,
RUP_1075_630_ACC_18,2023-05-10,06:30:00,1.0,5000.0,,1250.0,,2000.0,600.0,0.3,3.593411200958371,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_18,2023-05-10,14:50:00,2.0,4000.0,,2000.0,,1950.0,450.0,0.23076923076923078,3.3331985624438456,16.0,,8.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-10,16:30:00,5.0,4000.0,,2000.0,,1850.0,410.0,0.22162162162162163,3.261452530697814,16.0,7.0,12.0,,,,,,,,,,,
RUP_950_DEC_08,2023-05-11,05:15:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,8.0,,,,,,,,,,,
RUP_950_DEC_08,2023-05-11,08:25:00,2.0,4000.0,,2000.0,,1800.0,580.0,0.32222222222222224,3.415579514824798,12.0,6.0,9.0,,,,,,,,,,,
RUP_1075_630_ACC_19,2023-05-11,10:50:00,1.0,4000.0,,2000.0,,1800.0,600.0,0.3333333333333333,3.4355795148247976,12.0,,9.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-11,13:20:00,6.0,4000.0,,2000.0,,1800.0,615.0,0.3416666666666667,3.450579514824798,12.0,,9.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-11,15:15:00,7.0,4000.0,,2000.0,,1800.0,610.0,0.3388888888888889,3.4455795148247983,12.0,7.0,9.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-11,20:30:00,8.0,4000.0,,2000.0,,1850.0,450.0,0.24324324324324326,3.301452530697814,16.0,,8.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-12,00:30:00,9.0,3000.0,,1500.0,,1350.0,300.0,0.2222222222222222,2.426684636118598,12.0,,6.0,,,,,,,,,,,
RUP_1100_592_RMP_11,2023-05-12,05:30:00,10.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_19,2023-05-12,08:20:00,2.0,4000.0,,2000.0,,1800.0,590.0,0.3277777777777778,3.425579514824798,12.0,6.0,9.0,,,,,,,,,,,
RUP_1075_630_ACC_19,2023-05-12,13:15:00,3.0,3300.0,,1200.0,,1600.0,360.0,0.225,2.5660497154836777,12.0,6.0,6.0,,,,,,,,,,,
RUP_950_DEC_09 (TRGOŠPED),2023-05-12,,1.0,9000.0,,4500.0,,4050.0,900.0,0.2222222222222222,7.280053908355796,36.0,6.5,18.0,,,,,,,,,,,
RUP_1075_630_ACC_20 (TRGOŠPED),2023-05-13,,1.0,8400.0,,3600.0,,3600.0,1280.0,0.35555555555555557,6.951159029649595,32.0,,16.0,,,,,,,,,,,
RUP_1075_630_ACC_20,2023-05-13,10:10:00,2.0,4000.0,,2000.0,,2000.0,590.0,0.295,3.489071578316861,16.0,6.5,9.0,,,,,,,,,,,
RUP_1075_630_ACC_20 (TRGOŠPED),2023-05-13,12:30:00,3.0,4000.0,,2000.0,,1800.0,450.0,0.25,3.285579514824798,16.0,6.5,8.0,,,,,,,,,,,
RUP_1100_592_RMP_11 (TRGOŠPED),2023-05-13,,11.0,6000.0,,3000.0,,2700.0,600.0,0.2222222222222222,4.853369272237196,24.0,,12.0,,,,,,,,,,,
RUP_950_DEC_09 (TRGOŠPED),2023-05-13,,2.0,9000.0,,4500.0,,4050.0,900.0,0.2222222222222222,7.280053908355796,36.0,7.0,18.0,,,,,,,,,,,
RUP_1075_630_ACC_20,2023-05-14,03:15:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,12.0,,,,,,,,,,,
RUP_1075_630_ACC_20,2023-05-14,04:45:00,4.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,12.0,,,,,,,,,,,
RUP_1100_592_RMP_11 (TRGOŠPED),2023-05-14,00:10:00,12.0,12000.0,,6000.0,,5400.0,1200.0,0.2222222222222222,9.706738544474392,48.0,7.0,36.0,,,,,,,,,,,
RUP_1075_630_ACC_20,2023-05-14,06:40:00,5.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,6.5,4.0,,,,,,,,,,,
RUP_1075_630_ACC_20,2023-05-14,12:25:00,6.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,7.0,6.0,,,,,,,,,,,
RUP_950_DEC_10,2023-05-14,16:30:00,1.0,4000.0,,2000.0,,1800.0,600.0,0.3333333333333333,3.4355795148247976,16.0,,9.0,,,,,,,,,,,
RUP_950_DEC_10,2023-05-14,19:30:00,2.0,3000.0,,1500.0,,1500.0,420.0,0.28,2.5943036837376456,12.0,,6.0,,,,,,,,,,,
RUP_950_DEC_10,2023-05-15,01:45:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,12.0,,,,,,,,,,,
RUP_950_DEC_10,2023-05-15,03:30:00,4.0,3000.0,,1500.0,,1350.0,300.0,0.2222222222222222,2.426684636118598,12.0,7.0,9.0,,,,,,,,,,,
RUP_950_DEC_10,2023-05-15,05:10:00,5.0,3000.0,,1500.0,,1350.0,300.0,0.2222222222222222,2.426684636118598,12.0,7.0,9.0,,,,,,,,,,,
RUP_1075_630_ACC_21,2023-05-15,10:20:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_21,2023-05-15,10:00:00,2.0,4350.0,,2000.0,,1800.0,610.0,0.3388888888888889,3.5776549865229113,16.0,,9.0,,,,,,,,,,,
RUP_1075_630_ACC_21,2023-05-15,00:30:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,12.0,,,,,,,,,,,
RUP_1050_RMP_21,2023-05-16,07:25:00,3.0,3000.0,,1500.0,,1350.0,300.0,0.2222222222222222,2.426684636118598,12.0,,6.0,,,,,,,,,,,
RUP_1075_630_ACC_21,2023-05-16,10:20:00,4.0,3000.0,,1500.0,,1350.0,300.0,0.2222222222222222,2.426684636118598,12.0,,6.0,,,,,,,,,,,
RUP_1075_630_ACC_21,2023-05-16,12:40:00,5.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,,4.0,,,,,,,,,,,
RUP_950_DEC_11,2023-05-16,18:10:00,1.0,4000.0,,2000.0,,1800.0,580.0,0.32222222222222224,3.415579514824798,16.0,6.5,9.0,,,,,,,,,,,
RUP_950_DEC_11,2023-05-16,19:40:00,2.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,9.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-17,02:35:00,3.0,4500.0,,1500.0,,2000.0,430.0,0.215,3.3290715783168614,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_22,2023-05-17,06:05:00,1.0,4500.0,,1500.0,,1900.0,450.0,0.23684210526315788,3.3173255465708293,16.0,,8.0,,,,,,,,,,,
RUP_1075_630_ACC_22,2023-05-17,21:10:00,2.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,8.0,,,,,,,,,,,
RUP_1075_630_ACC_22,2023-05-18,00:30:00,3.0,4500.0,,1500.0,,1900.0,300.0,0.15789473684210525,3.1673255465708294,16.0,7.0,8.0,,,,160.0,,,,,,,
RUP_1100_592_RMP_10-11 Rehabilitation,2023-05-18,04:15:00,13.0,4500.0,,1500.0,,1900.0,310.0,0.1631578947368421,3.1773255465708297,16.0,7.0,8.0,,,,,,,,,,,
RUP_1100_592_RMP_10-11 Rehabilitation,2023-05-18,06:35:00,14.0,4500.0,,1500.0,,1900.0,300.0,0.15789473684210525,3.1673255465708294,16.0,7.0,8.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-18,10:10:00,4.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,7.0,12.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-18,11:00:00,5.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,,12.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-18,18:50:00,6.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,6.0,4.0,,,,,,,,,,,
RUP_1050_539_RMP_22,2023-05-18,20:30:00,7.0,2000.0,,1000.0,,900.0,200.0,0.2222222222222222,1.6177897574123992,8.0,6.0,4.0,,,,,,,,,,,
RUP_1100_592_RMP_10-11 Rehabilitation,2023-05-18,21:30:00,15.0,3000.0,,1500.0,,1350.0,310.0,0.22962962962962963,2.4366846361185983,12.0,6.0,6.0,,,,,,,,,,,
RUP_1075_630_ACC_23,2023-05-19,08:30:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.0,12.0,,,,,,,,,,,
RUP_1075_630_ACC_23,2023-05-19,15:20:00,2.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.0,12.0,,,,,,,,,,,
RUP_1075_630_ACC_23,2023-05-19,17:50:00,3.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.0,12.0,,,,,,,,,,,
RUP_1075_DEC (Rehabilitation NCR-GTC-054),2023-05-19,23:20:00,1.0,4000.0,,2000.0,,1800.0,400.0,0.2222222222222222,3.2355795148247983,16.0,6.5,8.0,,,,,,,,,,,
RUP_1075_DEC (Rehabilitation NCR-GTC-054),2023-05-20,00:45:00,2.0,4000.0,,2000.0,,1800.0,490.0,0.2722222222222222,3.325579514824798,16.0,6.5,8.0,,,,,,,,,,,
